__index__filename	accession	path	manifest_checksum	manifest_gs_path	index_sheet	in_working
HG04204-14ab-1_S9_L002_R2_001.fastq.gz	SRR30613854	s3://human-pangenomics/working/HPRC/HG04204/raw_data/hic/HG04204-14ab-1_S9_L002_R2_001.fastq.gz	2c7b92d39987cbb3e6ba26a6acd38633	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04204/raw_data/hic/HG04204-14ab-1_S9_L002_R2_001.fastq.gz	hic	true
NA19043.m54329U_220916_162216.dc.q20.fastq.gz	SRR26545310	s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19043.m54329U_220916_162216.dc.q20.fastq.gz	18304b3cb53290961b42182278a9fb3e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19043.m54329U_220916_162216.dc.q20.fastq.gz	dc	true
NA19776-1_FC1_S60_L003_R1_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC1_S60_L003_R1_001.fastq.gz			hic	false
09_06_23_R1041_HPRC_HG02624_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497341					
NWM220c-1_S2_L004_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01952/raw_data/hic/NWM220c-1_S2_L004_R2_001.fastq.gz	3aec1e8d31395d11cebfd7bffba4bf7e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01952/raw_data/hic/NWM220c-1_S2_L004_R2_001.fastq.gz	hic	true
m54329U_220101_220852-bc1011.5mc.hifi_reads.bam	SRR23922647	s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220101_220852-bc1011.5mc.hifi_reads.bam	71d50c865df03e2e89e740c3e75c9dcf	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220101_220852-bc1011.5mc.hifi_reads.bam	hifi	true
10_24_23_R1041_HPRC_NA18505_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497311	s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	9e13ce0d7336140a593372f93caed573	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	ont	true
HG04184-39a-2_S12_L002_R2_001.fastq.gz	SRR30613675	s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L002_R2_001.fastq.gz	9835e2d53c2da3eb79996fb37127dd8d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L002_R2_001.fastq.gz	hic	true
HG00344-2_FC3_S30_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00344/raw_data/hic/HG00344-2_FC3_S30_L002_R2_001.fastq.gz			hic	false
NWM189b-2_S14_L002_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02559/raw_data/hic/NWM189b-2_S14_L002_R2_001.fastq.gz	26ba5298b0ce6f0223a6c07c6d18a260	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02559/raw_data/hic/NWM189b-2_S14_L002_R2_001.fastq.gz	hic	true
HG03669.m64043_210606_013256.dc.q20.fastq.gz	SRR25618918	s3://human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210606_013256.dc.q20.fastq.gz	98442391a1b78baa35c81be234e65333	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03669/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03669.m64043_210606_013256.dc.q20.fastq.gz	dc	true
HG01978.final.cram		s3://human-pangenomics/working/HPRC/HG01978/raw_data/Illumina/child/HG01978.final.cram	6789e99ac14218800e82182efe61d1fb	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01978/raw_data/Illumina/child/HG01978.final.cram	ill	true
HG00253-2_FC2_S34_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00253/raw_data/hic/HG00253-2_FC2_S34_L002_R2_001.fastq.gz			hic	false
NA19338.m64055e_220729_170145.dc.q20.fastq.gz	SRR30729210	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19338.m64055e_220729_170145.dc.q20.fastq.gz	85fe85a4e4c2157c961d52ad6143b403	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19338.m64055e_220729_170145.dc.q20.fastq.gz	dc	true
NWM219c-2_S8_L003_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02148/raw_data/hic/NWM219c-2_S8_L003_R1_001.fastq.gz	f06753d2627e9cc02ab9befb3ec86fda	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02148/raw_data/hic/NWM219c-2_S8_L003_R1_001.fastq.gz	hic	true
m64043_210506_183430.hifi_reads.bam	SRR18189656	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210506_183430.hifi_reads.bam	e9c4d350bebdb8a8739a17bad79d5f6a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210506_183430.hifi_reads.bam	hifi	true
m84046_230504_212559_s4.hifi_reads.bc2092.bam	SRR29483232					
m84081_231027_202621_s3.hifi_reads.default.bam	SRR30545915	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m84081_231027_202621_s3.hifi_reads.default.bam	b82cd0b358a56f4cf03fb82e35625e2e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m84081_231027_202621_s3.hifi_reads.default.bam	hifi	true
m84091_230724_163116_s3.hifi_reads.bc1002.bam	SRR29405772					
m84046_230727_225904_s1.hifi_reads.bc2095.bam	SRR29483263					
HG00662-2_FC1_S22_L002_R2_001.fastq.gz						
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA21144/raw_data/hic/NA21144-2_FC2_S46_L002_R2_001.fastq.gz	SRR34949633					
05_03_22_R94_HG02055_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR33820681	s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	491f82001e4beac628e757cc3ea18c39	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/nanopore/guppy_6/05_03_22_R94_HG02055_Control_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG01081.m54329U_211223_214216.dc.q20.fastq.gz	SRR26545302	s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_211223_214216.dc.q20.fastq.gz	ac670b3603a5bdd7eebadda202a909a1	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_211223_214216.dc.q20.fastq.gz	dc	true
m64055e_210714_052746.5mc.hifi_reads.bam	SRR30151650	s3://human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_HiFi/primrose/m64055e_210714_052746.5mc.hifi_reads.bam	ac7f5b6c487c050f584d18dd61ffcd6d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03804/raw_data/PacBio_HiFi/primrose/m64055e_210714_052746.5mc.hifi_reads.bam	hifi	true
08_25_21_R941_HG04184_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313856	s3://human-pangenomics/working/HPRC/HG04184/raw_data/nanopore/guppy_6/08_25_21_R941_HG04184_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	1e2031db3f2d1a34d52abdd81e27d84c	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04184/raw_data/nanopore/guppy_6/08_25_21_R941_HG04184_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG01433-1_FC1_S49_L003_R1_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG01433/raw_data/hic/HG01433-1_FC1_S49_L003_R1_001.fastq.gz			hic	false
NA18505.final.cram		s3://human-pangenomics/working/HPRC/NA18505/raw_data/Illumina/child/NA18505.final.cram	49d5221b233af38b718366cb06a73891	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18505/raw_data/Illumina/child/NA18505.final.cram	ill	true
HG04160-02b-1_S1_L004_R2_001.fastq.gz	SRR30613686	s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L004_R2_001.fastq.gz	ee24bf9f8590104708bbc5c18d0fcdb1	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L004_R2_001.fastq.gz	hic	true
HG03927-31b-1_S5_L003_R2_001.fastq.gz	SRR30613855	s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L003_R2_001.fastq.gz	32a21184d779172160635c8f21ab5f51	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L003_R2_001.fastq.gz	hic	true
HG00738-27a-2_S6_L002_R1_001.fastq.gz	SRR30613829	s3://human-pangenomics/working/HPRC/HG00738/raw_data/hic/HG00738-27a-2_S6_L002_R1_001.fastq.gz	adad65bf55825d5b22803a87928e3613	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00738/raw_data/hic/HG00738-27a-2_S6_L002_R1_001.fastq.gz	hic	true
NA20752-2_S9i_L003_R2_001.fastq.gz	SRR30242486	s3://human-pangenomics/working/HPRC/NA20752/raw_data/hic/NA20752-2_S9i_L003_R2_001.fastq.gz	b051d2952140d801dd0ad6166b0c385c	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA20752/raw_data/hic/NA20752-2_S9i_L003_R2_001.fastq.gz	hic	true
NA20346-2_FC4_S62_L003_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20346/raw_data/hic/NA20346-2_FC4_S62_L003_R2_001.fastq.gz			hic	false
HG00438.final.cram		s3://human-pangenomics/working/HPRC/HG00438/raw_data/Illumina/child/HG00438.final.cram	377ab4d14204b345e57a4a7baa36b4b7	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00438/raw_data/Illumina/child/HG00438.final.cram	ill	true
HG00673.final.cram		s3://human-pangenomics/working/HPRC/HG00673/raw_data/Illumina/child/HG00673.final.cram	c7febdfeaad7d59c03ee2097dc404a3b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00673/raw_data/Illumina/child/HG00673.final.cram	ill	true
07_20_21_R941_HG02668_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26304607					
06_28_22_R941_HG02922_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26373397	s3://human-pangenomics/working/HPRC/HG02922/raw_data/nanopore/guppy_6/06_28_22_R941_HG02922_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	000e5edf6937cccf67767fb886626655	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02922/raw_data/nanopore/guppy_6/06_28_22_R941_HG02922_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
m64334e_220415_144515.5mc.hifi_reads.bam	SRR30152000	s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64334e_220415_144515.5mc.hifi_reads.bam	90f95dc97369acef6d697c50e6db2118	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/primrose/m64334e_220415_144515.5mc.hifi_reads.bam	hifi	true
HG02976-2_S14i_L003_R1_001.fastq.gz	SRR30242371	s3://human-pangenomics/working/HPRC/HG02976/raw_data/hic/HG02976-2_S14i_L003_R1_001.fastq.gz	5504d5ea87f535c9434e7dcb65fa0506	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02976/raw_data/hic/HG02976-2_S14i_L003_R1_001.fastq.gz	hic	true
HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam		s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_Kinnex/HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	021295bf803ea1b39d09ecdfdaf2dbd9	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_Kinnex/HG03688.lymph.m84081_240713_013912_s4-m84081_240714_073231_s1.flnc.bam	kinnex	true
HG01993-32a-2_S8_L002_R2_001.fastq.gz	SRR30613917	s3://human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L002_R2_001.fastq.gz	f6520d6fcd1eafc95571bb512c30aab2	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01993/raw_data/hic/HG01993-32a-2_S8_L002_R2_001.fastq.gz	hic	true
HG04153-1_FC4_S14_L001_R1_001.fastq.gz						
m84046_230519_231055_s2.hifi_reads.default.bam	SRR29483139	s3://human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam	279a364369ef082607ed99d7e0248baf	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02300/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.default.bam	hifi	true
m84081_231222_101332_s2.hifi_reads.bc2029.bam	SRR30578346	s3://human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2029.bam	410621bf9a91f57f823678db560093ab	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01952/raw_data/PacBio_HiFi/m84081_231222_101332_s2.hifi_reads.bc2029.bam	hifi	true
HG01433.m64136_210606_025622.dc.q20.fastq.gz	SRR25618942	s3://human-pangenomics/working/HPRC/HG01433/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01433.m64136_210606_025622.dc.q20.fastq.gz	b1f6263be47c3bb207f93f81cc13e511	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01433/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01433.m64136_210606_025622.dc.q20.fastq.gz	dc	true
HG01346-35a-1_S13_L002_R2_001.fastq.gz	SRR30613830	s3://human-pangenomics/working/HPRC/HG01346/raw_data/hic/HG01346-35a-1_S13_L002_R2_001.fastq.gz	701455f33fd4712f39e475e2cead736f	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01346/raw_data/hic/HG01346-35a-1_S13_L002_R2_001.fastq.gz	hic	true
HG03672-2_FC2_S12_L001_R2_001.fastq.gz						
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG04153/raw_data/hic/HG04153-2_FC4_S22_L001_R1_001.fastq.gz	SRR34949509					
HG02809-52d-1_S3_L001_R2_001.fastq.gz	SRR30613763	s3://human-pangenomics/working/HPRC/HG02809/raw_data/hic/HG02809-52d-1_S3_L001_R2_001.fastq.gz	153f6a9cb7ffd84aa6ce7af50329678d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02809/raw_data/hic/HG02809-52d-1_S3_L001_R2_001.fastq.gz	hic	true
NA21144.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam		s3://human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_Kinnex/NA21144.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	ecd0a1316a7ee2ed9d8055f3a7496c58	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA21144/raw_data/PacBio_Kinnex/NA21144.lymph.m84203_240913_222952_s1-m84203_240914_002916_s2.flnc.bam	kinnex	true
HG00329-1_FC3_S39_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00329/raw_data/hic/HG00329-1_FC3_S39_L002_R2_001.fastq.gz			hic	false
m64136_210627_054246.hifi_reads.bam	SRR18189662	s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m64136_210627_054246.hifi_reads.bam	7c45a6be488bbcb412ff94afb8700e8d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/m64136_210627_054246.hifi_reads.bam	hifi	true
NA18522-1_S8_L001_R1_001.fastq.gz	SRR30242315	s3://human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L001_R1_001.fastq.gz	165d28e636240d5b9eb20c3fb3734d90	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18522/raw_data/hic/NA18522-1_S8_L001_R1_001.fastq.gz	hic	true
m84081_230630_190803_s1.hifi_reads.bc1009.bam	SRR33616474	s3://human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc1009.bam	68ace7f3d97a5c5acd4d7f91eee325ef	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02976/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc1009.bam	hifi	true
HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR31367043					
HG04225-2_FC2_S24_L002_R2_001.fastq.gz						
HG01167-1_FC1_S12_L001_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG01167/raw_data/hic/HG01167-1_FC1_S12_L001_R2_001.fastq.gz			hic	false
HG01261-1_FC1_S79_L004_R1_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG01261/raw_data/hic/HG01261-1_FC1_S79_L004_R1_001.fastq.gz			hic	false
10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26373420	s3://human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	bec8a6e4bdbdb9d918ef325906739cfc	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02015/raw_data/nanopore/guppy_6/10_12_21_R941_HG02015_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
m54329U_200127_180554.ccs.bam	SRR13684280	s3://human-pangenomics/working/HPRC/HG01891/raw_data/PacBio_HiFi/m54329U_200127_180554.ccs.bam	5ba5139fd2fcda40411b8798b191b45b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01891/raw_data/PacBio_HiFi/m54329U_200127_180554.ccs.bam	hifi	true
NA19036-2_FC2_S12_L004_R1_001.fastq.gz	SRR30310912	s3://human-pangenomics/working/HPRC/NA19036/raw_data/hic/NA19036-2_FC2_S12_L004_R1_001.fastq.gz	07fac3599af0df6075dc16343954cb0a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19036/raw_data/hic/NA19036-2_FC2_S12_L004_R1_001.fastq.gz	hic	true
12_02_24_R1041_UL_HPRC_HG03654_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam	SRR33469095					
HG01071_PAM55678_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR31367047					
HG03672-2_FC1_S12_L001_R2_001.fastq.gz						
08_10_21_R941_HG01993_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313842	s3://human-pangenomics/working/HPRC/HG01993/raw_data/nanopore/guppy_6/08_10_21_R941_HG01993_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	637d3ee1621f4bb44dc86da81ea143d1	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01993/raw_data/nanopore/guppy_6/08_10_21_R941_HG01993_2_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
11_18_24_R1041_UL_HPRC_HG04160_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam	SRR33469130					
HG00639.m54329U_211231_123903.dc.q20.fastq.gz	SRR26545304	s3://human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211231_123903.dc.q20.fastq.gz	869efa09d4ee5eea7884d8212a28d484	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00639.m54329U_211231_123903.dc.q20.fastq.gz	dc	true
HG02602-11a-1_S11_L002_R1_001.fastq.gz	SRR30613645	s3://human-pangenomics/working/HPRC/HG02602/raw_data/hic/HG02602-11a-1_S11_L002_R1_001.fastq.gz	6bf73bf9704ba718b826ad98a56dbb26	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02602/raw_data/hic/HG02602-11a-1_S11_L002_R1_001.fastq.gz	hic	true
HG02392-1_FC1_S5_L001_R1_001.fastq.gz	SRR30310883	s3://human-pangenomics/working/HPRC/HG02392/raw_data/hic/HG02392-1_FC1_S5_L001_R1_001.fastq.gz	1eca76086aac289bc0cf1c6c95475cae	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02392/raw_data/hic/HG02392-1_FC1_S5_L001_R1_001.fastq.gz	hic	true
HG02615.m64136_210528_171842.dc.q20.fastq.gz	SRR25618925	s3://human-pangenomics/working/HPRC/HG02615/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02615.m64136_210528_171842.dc.q20.fastq.gz	c31e68555a31186f30b0967b337e5e85	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02615/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02615.m64136_210528_171842.dc.q20.fastq.gz	dc	true
m64076_210602_215048.hifi_reads.bam	SRR18158606	s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m64076_210602_215048.hifi_reads.bam	2fc6905bab5154adc9b0f9ab11d112b6	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m64076_210602_215048.hifi_reads.bam	hifi	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03521/raw_data/hic/HG03521-2_FC3_S26_L002_R1_001.fastq.gz	SRR34949443					
HG03579_PAK45831_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367071	s3://human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6/HG03579_PAK45831_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	19e84f8bc7cbc3eb55aa41eb4832d11f	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03579/raw_data/nanopore/guppy_6/HG03579_PAK45831_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
NWM195a-2_S10_L003_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02717/raw_data/hic/NWM195a-2_S10_L003_R1_001.fastq.gz	d3feefcad61355b3ad8854012b1d5070	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02717/raw_data/hic/NWM195a-2_S10_L003_R1_001.fastq.gz	hic	true
NWM199a-1_S6_L002_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG03453/raw_data/hic/NWM199a-1_S6_L002_R1_001.fastq.gz	a92a7336556615b8caaa5cb9ddd35c2c	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03453/raw_data/hic/NWM199a-1_S6_L002_R1_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00272/raw_data/hic/HG00272-1_FC2_S3_L001_R1_001.fastq.gz	SRR34949643					
HG00140-1_S22_L001_R2_001.fastq.gz	SRR30242464	s3://human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-1_S22_L001_R2_001.fastq.gz	1384c6ff1a5306d7a4b991d567f2ad66	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00140/raw_data/hic/HG00140-1_S22_L001_R2_001.fastq.gz	hic	true
